id,domain,year,month,label,split
1405246361004646410,lifestyle,2021,6,1,train
1220721823605760003,travel,2020,1,1,train
1034171227001237505,travel,2018,8,0,train
1400020016980905984,food,2021,6,0,train
1072656327120486400,food,2018,12,1,train
1216382250935365636,travel,2020,1,0,train
1318602971534532616,food,2020,10,0,train
1300976734607605761,food,2020,9,0,train
664244744055226368,fitness,2015,11,0,train
1405636087234674692,food,2021,6,0,train
1257984361053458433,lifestyle,2020,5,1,train
1020205077468983296,food,2018,7,0,train
1107845719203946498,food,2019,3,0,train
1235222323202007042,tech,2020,3,0,val
1031769563233439744,fitness,2018,8,1,val
675257804349956096,fitness,2015,12,1,train
1068377670046629888,food,2018,11,1,train
1069063605088219136,fitness,2018,12,0,train
1418177976349315072,food,2021,7,0,train
1074118459280248832,food,2018,12,1,train
994330629239132162,beauty,2018,5,1,train
1040681504635056128,food,2018,9,0,train
1199512196440571904,food,2019,11,1,train
950819978495873024,travel,2018,1,0,train
1323246894970265602,tech,2020,11,1,train
1062914660347928576,food,2018,11,0,train
1057312649946509313,food,2018,10,1,train
1093643829457141760,food,2019,2,1,train
1243758182922682368,travel,2020,3,0,train
1237008790115028993,travel,2020,3,1,train
825389404537643008,lifestyle,2017,1,0,train
1142597621673971712,food,2019,6,1,train
1197012061399601152,travel,2019,11,1,train
1213997856354209799,food,2020,1,0,train
855441870616395776,lifestyle,2017,4,1,train
1386791423039651844,food,2021,4,0,train
1318113929776795648,tech,2020,10,0,train
1303443061356351488,food,2020,9,1,train
1001419983602188289,food,2018,5,1,train
1252301531929550850,travel,2020,4,1,train
997546512199639043,beauty,2018,5,1,val
1357474599353667587,travel,2021,2,1,train
1359607037584429062,tech,2021,2,0,train
1416000378160652289,food,2021,7,0,train
1394963719210340356,food,2021,5,0,train
1333564646222073856,food,2020,12,0,train
937155970123337728,beauty,2017,12,1,val
1352999896903688192,food,2021,1,1,train
1091807506505105409,food,2019,2,1,train
1324168268509306887,travel,2020,11,0,train
1321910533449273344,food,2020,10,0,train
874325763159412739,fitness,2017,6,1,train
964778570022313986,food,2018,2,0,train
1329418035036184584,food,2020,11,0,train
1382696572723531782,tech,2021,4,1,val
1196836477121884161,beauty,2019,11,0,train
649665107048464384,beauty,2015,10,1,train
923843851898507265,lifestyle,2017,10,0,train
1329119757468098560,beauty,2020,11,0,train
1325811658565017602,tech,2020,11,0,val
1224462413384364038,lifestyle,2020,2,0,train
1111242328512049153,food,2019,3,1,train
1333354393907961857,beauty,2020,11,0,train
1388705373880791044,travel,2021,5,0,train
1224606988069408770,lifestyle,2020,2,1,train
1258411283701006336,travel,2020,5,0,train
1024551696305926150,food,2018,8,0,train
1069978431981568000,beauty,2018,12,1,train
1020203108780175361,food,2018,7,0,train
1075772284881653761,food,2018,12,1,train
1121613161734520833,food,2019,4,0,train
947409021065146369,food,2017,12,0,train
1216382473535467520,travel,2020,1,1,train
1021947443833970689,food,2018,7,0,train
979501754877390848,travel,2018,3,1,train
1383027608116457478,food,2021,4,0,train
1076266316229722113,beauty,2018,12,1,train
1190037996646682625,food,2019,10,1,train
873187417288835073,travel,2017,6,1,train
1378211663393009665,food,2021,4,1,train
1107846780241231873,food,2019,3,0,train
1278737682177425408,tech,2020,7,0,val
1222905030455414785,tech,2020,1,1,val
1115433536411066368,food,2019,4,1,train
1116899532577619969,food,2019,4,0,train
1072228514361946113,food,2018,12,0,train
1204388541234647041,food,2019,12,0,train
958098183242035203,beauty,2018,1,0,train
1072261223100637184,food,2018,12,1,train
1197654486610665472,food,2019,11,1,train
1397881758276677634,food,2021,5,0,train
1000772408620539905,beauty,2018,5,0,val
1079843676736626690,food,2018,12,0,train
1042986158387384325,beauty,2018,9,1,train
731094051190124544,lifestyle,2016,5,1,train
1402578246290472961,food,2021,6,1,train
1062242165340938240,food,2018,11,1,train
1063263119273807872,food,2018,11,0,train
1178751383048208384,travel,2019,9,0,train
1397148936389885953,food,2021,5,0,train
1116667993931620357,lifestyle,2019,4,1,train
1047597448896696320,food,2018,10,0,train
1018851820637163520,lifestyle,2018,7,0,train
1197731324083101697,food,2019,11,0,train
969605548168671232,food,2018,3,1,train
1094336683254996992,food,2019,2,0,train
925758578639634432,lifestyle,2017,11,0,train
1244805837186428928,food,2020,3,0,train
1120869396409462785,food,2019,4,0,train
1348842792966119427,food,2021,1,1,train
1210384588221992960,food,2019,12,1,train
1332011484944031745,tech,2020,11,0,train
1182828406624272384,beauty,2019,10,0,train
1197729486696923136,food,2019,11,1,train
1363171727329554434,travel,2021,2,0,train
1352013274414542851,tech,2021,1,0,val
1181499769103028224,travel,2019,10,1,train
1161351552558403586,food,2019,8,1,val
1181952798839042050,beauty,2019,10,0,train
1091950952301637633,food,2019,2,0,train
1330472793012625409,tech,2020,11,0,train
1395673230673858562,food,2021,5,1,train
1278390435355000835,food,2020,7,0,train
1065676250004537344,lifestyle,2018,11,1,val
1199109551179599872,food,2019,11,1,train
1142864217533534213,lifestyle,2019,6,1,train
1149825271161376769,beauty,2019,7,1,train
1405974508826251265,beauty,2021,6,0,train
1291582575010619397,travel,2020,8,0,train
664245309103407104,fitness,2015,11,1,train
1308570114892193792,travel,2020,9,1,train
1107709789805645826,food,2019,3,0,train
1318609391415742465,tech,2020,10,0,train
1274034968151326721,travel,2020,6,1,train
1163923067241844736,travel,2019,8,0,train
1341448936951844866,food,2020,12,0,train
1010434667961610240,food,2018,6,1,train
1052279171488116736,food,2018,10,0,train
1095452971968663554,food,2019,2,0,train
1239635335769964548,travel,2020,3,0,train
1388682196077133825,travel,2021,5,1,train
1184815810516340738,travel,2019,10,0,train
1380241555009642496,tech,2021,4,0,val
948182607954628608,beauty,2018,1,1,train
710928180891275266,beauty,2016,3,1,val
1329018813241757698,tech,2020,11,0,train
1187127432312053762,beauty,2019,10,0,train
1122820071657824256,travel,2019,4,1,train
1259893195951013890,lifestyle,2020,5,0,val
942299475787337733,food,2017,12,0,train
644608973203750912,fitness,2015,9,1,train
1009106109339176960,food,2018,6,0,train
1313851961456951296,tech,2020,10,0,train
1280166810805956609,tech,2020,7,0,train
1410920976812892164,food,2021,7,0,train
1224087062787260418,travel,2020,2,1,train
1052092882625196032,food,2018,10,1,train
1325181681708527618,food,2020,11,0,train
984853759477141504,beauty,2018,4,1,train
1199564815385026560,food,2019,11,1,train
1372151170806915080,food,2021,3,1,train
1287378545505898497,travel,2020,7,0,train
1092690859848581120,lifestyle,2019,2,0,train
936229237060722690,lifestyle,2017,11,0,train
1017670614453284866,food,2018,7,1,train
1202356441274822659,travel,2019,12,0,train
1383513235798728709,food,2021,4,0,train
1333741520562888709,tech,2020,12,1,train
1228513274142101504,food,2020,2,1,train
1328925304493015042,food,2020,11,1,train
1070939331550998528,food,2018,12,0,train
1305842813083561986,tech,2020,9,1,train
1199663197189484546,food,2019,11,1,train
1409505613646729217,food,2021,6,0,train
926579549466488843,travel,2017,11,0,val
1372792111536377861,food,2021,3,1,train
1208846240777158656,lifestyle,2019,12,0,train
1192124778645196800,travel,2019,11,0,train
898297159128186880,food,2017,8,1,train
1367956954224660482,tech,2021,3,0,train
1332840480724422661,food,2020,11,0,train
1282000721626439682,travel,2020,7,0,train
1421844347432030213,fitness,2021,8,0,train
1338459644839288833,tech,2020,12,0,train
1039970552364990465,fitness,2018,9,0,train
1319330312673988608,tech,2020,10,1,val
1408186824439123971,tech,2021,6,0,val
1280603479816486912,travel,2020,7,0,train
1118746248553668608,food,2019,4,1,train
1412778435525623809,food,2021,7,0,train
1326905842537431040,tech,2020,11,1,train
1073455183848464384,food,2018,12,1,train
1209974918038687744,beauty,2019,12,1,train
941979984394113024,food,2017,12,1,train
1257757745077420032,travel,2020,5,0,train
1207024444708814848,beauty,2019,12,1,train
1422410440194236421,food,2021,8,1,train
1055669812100296705,food,2018,10,0,train
1349972200938344448,food,2021,1,1,train
1062538754341199872,food,2018,11,0,train
1350177758941491201,food,2021,1,0,train
1359510902324613121,food,2021,2,0,train
1371493602996674564,food,2021,3,1,train
1019791463746621440,food,2018,7,0,train
1069803644055371777,food,2018,12,0,train
1386787534433361922,food,2021,4,0,train
809806411299430405,beauty,2016,12,0,val
1309690841988960259,food,2020,9,1,train
1414979928127311876,lifestyle,2021,7,1,train
1083976682653052928,food,2019,1,0,train
860104245453959170,food,2017,5,1,train
1375042289517555714,food,2021,3,0,train
867373606849748992,lifestyle,2017,5,0,train
7.85398E+17,fitness,2016,10,0,val
1404468717308813319,tech,2021,6,1,val
1057361477521281024,food,2018,10,1,train
1380114029776093187,food,2021,4,0,train
1108437852675665920,beauty,2019,3,1,train
1329498788327792644,tech,2020,11,0,val
1218855256567644160,food,2020,1,1,train
1286124526733066241,food,2020,7,0,train
1407301896218451972,food,2021,6,1,train
1228511844802887680,food,2020,2,1,train
1054924645772746752,food,2018,10,1,train
1225075233075466241,lifestyle,2020,2,1,val
1398709647494819841,food,2021,5,0,train
1384809542412865536,food,2021,4,0,train
1169303074290229248,lifestyle,2019,9,1,train
1126501512107028483,travel,2019,5,1,train
947407285722255360,food,2017,12,1,train
1414219838201999366,lifestyle,2021,7,0,val
1023666647662518272,lifestyle,2018,7,1,val
1274073749877329922,food,2020,6,0,train
1323508169981763589,food,2020,11,0,train
1032470274770460672,food,2018,8,1,train
1134502134148321285,lifestyle,2019,5,1,val
1280532052589215744,beauty,2020,7,0,train
1374402533016313857,tech,2021,3,0,train
1321871433144946688,food,2020,10,0,train
1113160715966320646,food,2019,4,0,train
1181651699787694080,beauty,2019,10,1,train
1191703277487960064,food,2019,11,0,train
1339459599808614401,food,2020,12,0,train
1046443766461190144,food,2018,9,0,train
1090836375732215808,food,2019,1,1,train
1340318553157873664,tech,2020,12,0,val
1160551319096221696,lifestyle,2019,8,1,val
1313646467295346688,tech,2020,10,0,val
995979119530856448,food,2018,5,0,train
693051762652086272,lifestyle,2016,1,1,train
1316534609623085058,travel,2020,10,0,train
1277700382362345473,food,2020,6,0,train
1151394362477228033,travel,2019,7,1,train
1289278294332813313,tech,2020,7,1,train
1409750799484293120,food,2021,6,1,train
1377163515459301383,food,2021,3,1,train
1123824469833859072,beauty,2019,5,0,train
1125852054608535552,lifestyle,2019,5,1,train
796412221844811776,lifestyle,2016,11,0,val
870664386175799297,beauty,2017,6,1,val
1350422208133410816,lifestyle,2021,1,0,train
1354085762833264646,food,2021,1,0,train
982304437803929600,beauty,2018,4,0,train
776531448140627968,lifestyle,2016,9,1,train
1393287569761316870,tech,2021,5,1,val
1188107707338940416,travel,2019,10,1,train
1070147321516752896,food,2018,12,1,train
1423358935193563145,tech,2021,8,0,train
962268138539757568,food,2018,2,0,train
1231548795864985601,tech,2020,2,0,val
1350185314862714886,food,2021,1,0,train
1309704900817743876,food,2020,9,0,train
1290353494696824832,travel,2020,8,0,train
1329433411283423237,food,2020,11,1,train
991224569934606336,food,2018,5,0,train
1296556566288662529,food,2020,8,1,train
869576364038516736,lifestyle,2017,5,1,train
1380480654203228160,food,2021,4,0,train
1213224783032340480,travel,2020,1,1,train
1086320596261236736,fitness,2019,1,0,train
1421082790972428290,food,2021,7,0,train
1374726501757820929,tech,2021,3,0,val
1276102748950466561,lifestyle,2020,6,0,train
1288507251918069761,food,2020,7,0,train
1088740923872329728,food,2019,1,0,train
1308575031392313344,food,2020,9,1,train
1409145909586259968,tech,2021,6,0,val
1166394856861831169,travel,2019,8,1,train
1121129229683499008,beauty,2019,4,1,train
1371646801049190400,food,2021,3,1,train
1404712764141039619,food,2021,6,1,train
802157896737968129,travel,2016,11,1,val
1161602753954816005,lifestyle,2019,8,0,train
1253023760665456645,travel,2020,4,0,train
1398278184244813827,tech,2021,5,1,val
1194300562793205761,travel,2019,11,1,train
1316881297873264641,travel,2020,10,1,train
1090300689081925632,beauty,2019,1,0,train
962292327145443333,food,2018,2,0,train
1396861074545299466,tech,2021,5,0,val
933140751348879360,beauty,2017,11,0,train
1211650434143703040,food,2019,12,0,train
1210819997615869952,food,2019,12,0,train
1223091034491514881,food,2020,1,0,train
1256503350062964736,lifestyle,2020,5,1,val
1077604386745008131,beauty,2018,12,0,train
1393758845265055744,food,2021,5,1,train
932942662600028160,food,2017,11,0,train
1244961480283488256,tech,2020,3,1,val
1057314155588435969,food,2018,10,0,train
1242522008102961152,beauty,2020,3,1,train
1123985271618449409,lifestyle,2019,5,1,train
1217768139712270336,lifestyle,2020,1,0,train
1139072044375711745,food,2019,6,1,train
1023986137906470912,beauty,2018,7,1,train
1318713108165140480,food,2020,10,1,train
1057073462181679104,food,2018,10,1,train
1359957694531203078,beauty,2021,2,0,train
1207882282377207808,beauty,2019,12,1,train
1332055843118796800,beauty,2020,11,0,train
1413138529786339338,food,2021,7,0,train
925828607368400896,beauty,2017,11,0,train
1026130656881991680,fitness,2018,8,0,train
1321199944078970882,food,2020,10,0,train
1098007848552984578,lifestyle,2019,2,0,train
1221502871717347329,food,2020,1,0,train
1189125007370268672,travel,2019,10,1,train
1052367813766201344,food,2018,10,0,train
1102770596667117568,food,2019,3,0,train
1027909990013644801,lifestyle,2018,8,1,train
1057073084853862400,food,2018,10,1,train
1372109346880942082,food,2021,3,1,train
1275378971790594048,lifestyle,2020,6,1,train
823524957892317184,food,2017,1,0,train
1379450829103636483,food,2021,4,1,train
1241396679707774982,food,2020,3,0,train
1047716003025698817,food,2018,10,1,train
1074050518148886529,food,2018,12,1,train
1282701738504527878,lifestyle,2020,7,1,train
1077030610575724544,beauty,2018,12,0,train
1408124003840049156,tech,2021,6,0,val
1263903182414987264,beauty,2020,5,1,train
1385971466261385218,food,2021,4,0,train
1149712630313095168,travel,2019,7,1,train
1193998501086203905,travel,2019,11,0,train
1045171881295458304,food,2018,9,0,train
1329925320431046656,travel,2020,11,0,train
854577440164851712,fitness,2017,4,1,val
1363476381573787655,food,2021,2,0,train
1373229118330859520,food,2021,3,0,train
1033680769087094785,food,2018,8,1,train
1283552368999698432,food,2020,7,0,train
937490463686356993,beauty,2017,12,1,val
1317207523666132993,travel,2020,10,1,train
1333770003972165633,food,2020,12,1,train
753961435512901632,travel,2016,7,0,val
1407302818591956995,food,2021,6,0,train
1306223984476815362,tech,2020,9,0,val
1031726643172270080,food,2018,8,0,train
1189252168173441025,food,2019,10,1,train
1045129345759694849,fitness,2018,9,0,train
1102781132481970176,beauty,2019,3,0,train
954363103151566850,food,2018,1,0,train
1402578770771333121,food,2021,6,0,train
829098888585940993,beauty,2017,2,0,val
938747585698902016,food,2017,12,1,train
1406260020619059205,food,2021,6,0,train
818141526056468480,beauty,2017,1,0,val
1139071724299964416,food,2019,6,0,train
1252870551510503432,lifestyle,2020,4,0,train
1070008903038091264,food,2018,12,0,train
889132585296723968,travel,2017,7,1,train
1057539017904918529,food,2018,10,1,train
1407302841459363844,food,2021,6,0,train
1289352204629860352,tech,2020,8,0,train
1057361538556837888,food,2018,10,1,train
1074228126933237760,lifestyle,2018,12,0,val
1385209297102151682,tech,2021,4,0,val
925663702598258688,lifestyle,2017,11,1,train
1166358368476381184,travel,2019,8,0,train
1072847053921771520,beauty,2018,12,0,train
1195514050735534080,beauty,2019,11,1,train
1072215926601342978,food,2018,12,0,train
1384810419810881539,food,2021,4,1,train
1248594842264854535,food,2020,4,1,train
1390954681464205312,lifestyle,2021,5,1,val
1199685857583738880,food,2019,11,1,train
1157075615175958529,travel,2019,8,1,train
1334709852841635841,food,2020,12,0,train
1411137194085978113,food,2021,7,0,train
1194254121697714177,travel,2019,11,1,train
864255954724024321,lifestyle,2017,5,0,train
1367235924405460999,travel,2021,3,0,train
1259113533159112704,tech,2020,5,1,val
1031116549413920768,food,2018,8,0,train
1322330642907017216,food,2020,10,1,train
1406260419027640321,food,2021,6,0,train
1216382016490561536,travel,2020,1,1,train
1300455956212592640,tech,2020,8,0,val
1421083641082355714,food,2021,7,0,train
1318755630367244288,food,2020,10,0,train
1149071133288869893,travel,2019,7,1,train
1313102358625366016,tech,2020,10,1,val
1367599574462967810,food,2021,3,0,train
933302819377045504,lifestyle,2017,11,0,train
1049266202969886720,food,2018,10,0,train
944587307344171009,food,2017,12,1,train
1402991098948046857,food,2021,6,0,train
1387770243192328196,food,2021,4,0,train
1207178713198034945,food,2019,12,0,train
1390503900017565697,food,2021,5,1,train
944936882131161089,fitness,2017,12,1,train
1139069729564504064,food,2019,6,1,train
1379783771088642053,food,2021,4,0,train
1372297068379832320,fitness,2021,3,1,train
1150224571263356929,food,2019,7,1,train
1088366587718053888,food,2019,1,0,train
1154079881812217857,food,2019,7,0,train
1029032318160252934,lifestyle,2018,8,1,train
1086664089747763202,beauty,2019,1,0,train
1318707542156054528,travel,2020,10,1,train
1089335424210882560,fitness,2019,1,0,train
1291838983241179143,food,2020,8,1,train
1375152324973322241,food,2021,3,1,train
1318598017671376898,tech,2020,10,0,val
1091842750620811270,food,2019,2,1,train
679776753934438401,fitness,2015,12,1,train
1305981940936441857,food,2020,9,0,train
1062538817708744704,food,2018,11,0,train
1075253455445549057,food,2018,12,1,train
1178758319411994629,lifestyle,2019,9,1,train
1291902794300100610,travel,2020,8,1,train
1016045151247110144,food,2018,7,0,train
1100675655107338240,lifestyle,2019,2,0,val
1044805820763066374,food,2018,9,1,train
866995410614845440,food,2017,5,1,train
1331062900245499907,food,2020,11,0,train
740133508618850304,fitness,2016,6,1,val
1220206521574772736,food,2020,1,0,train
1410713142984839168,food,2021,7,0,train
1078785044351762432,lifestyle,2018,12,1,train
1253308360558084097,tech,2020,4,0,val
857129008366063620,fitness,2017,4,1,val
1334243046666498049,food,2020,12,1,train
1216994643843461152,lifestyle,2020,1,1,train
1075942087969964033,food,2018,12,0,train
1181952487227441152,beauty,2019,10,1,train
882978780205256705,beauty,2017,7,1,val
1308969079198429184,food,2020,9,1,train
1069727022291795968,food,2018,12,1,train
1326250402816331778,travel,2020,11,1,train
1018565116823003136,food,2018,7,0,train
1170336349431435264,travel,2019,9,1,train
1094336729430089728,food,2019,2,0,train
1049479789835374593,food,2018,10,1,train
1134452090640699392,travel,2019,5,1,train
1146863139654438912,lifestyle,2019,7,1,train
1120872160015409155,food,2019,4,0,train
1356160712683433984,tech,2021,2,1,train
1075234324012785664,food,2018,12,1,train
1315998486903615488,travel,2020,10,0,train
1384060276018880516,tech,2021,4,0,train
1221502120152555520,food,2020,1,1,train
1400422375003328513,food,2021,6,1,train
1338458233963503619,travel,2020,12,1,train
1328717988544065543,tech,2020,11,1,train
1355268427276046337,food,2021,1,0,train
1362159393823981575,food,2021,2,1,train
1275852192751202307,travel,2020,6,0,train
1363368889476784131,food,2021,2,1,train
941368952600526848,food,2017,12,0,train
1362288098747498496,food,2021,2,1,train
1177942540772872192,lifestyle,2019,9,0,train
977998741545410561,beauty,2018,3,1,train
1396073657521246214,food,2021,5,1,train
1077960554197577729,food,2018,12,0,train
1199564764944355330,food,2019,11,0,train
1065521040229568513,food,2018,11,1,train
1330986482488766466,travel,2020,11,0,train
967362562336620544,food,2018,2,0,train
1276398442886180864,travel,2020,6,1,train
948200627179532288,beauty,2018,1,1,train
1275679704595521536,beauty,2020,6,1,train
1068371022431338496,food,2018,11,1,train
1217188874989920257,beauty,2020,1,1,train
831234694473715713,lifestyle,2017,2,1,train
1322468875351384075,food,2020,10,1,train
972290833025323009,beauty,2018,3,1,val
1401136593524588545,food,2021,6,0,train
1139274609319186436,beauty,2019,6,0,train
1113545805221199872,food,2019,4,1,train
1330887723524055040,food,2020,11,0,train
1111431163397074945,fitness,2019,3,0,train
1198390814478491648,travel,2019,11,0,val
1054924679524298757,food,2018,10,0,train
1408389985863045127,food,2021,6,1,train
1068371546979385344,food,2018,11,1,train
1146449804039467009,travel,2019,7,1,train
1192575474289053697,travel,2019,11,1,train
1210168982650654720,lifestyle,2019,12,1,train
1412885532267458564,food,2021,7,1,train
1072902965864861696,food,2018,12,1,train
1230462179549335552,lifestyle,2020,2,1,val
1180661904605401095,travel,2019,10,0,train
1234234379137888256,lifestyle,2020,3,0,train
1154126833232809989,food,2019,7,0,train
1375447688120967170,tech,2021,3,0,val
1321418010033348609,tech,2020,10,0,train
1263343215597379585,food,2020,5,0,train
1042864915382452224,lifestyle,2018,9,0,val
1294369653293232129,food,2020,8,1,train
1351560202865225729,tech,2021,1,1,val
1222253434247766017,beauty,2020,1,1,train
1293560170589507584,food,2020,8,1,train
1187789254275022848,travel,2019,10,1,train
898210856634204161,food,2017,8,1,train
1216292494058631168,travel,2020,1,1,train
1372192665459113984,fitness,2021,3,1,train
1274085752381546502,food,2020,6,1,train
1346727756034408449,tech,2021,1,0,train
1123250912590430210,beauty,2019,4,0,train
1229963817133780992,travel,2020,2,0,val
1275471183111057409,beauty,2020,6,0,train
1135900501181120512,travel,2019,6,0,train
1317123937952817153,travel,2020,10,0,train
1265311203443773441,travel,2020,5,0,train
1280526620575567873,travel,2020,7,0,train
1412101933641392134,tech,2021,7,0,val
1354245162092924930,food,2021,1,0,train
1180515612717731841,travel,2019,10,0,train
1291893964644274176,travel,2020,8,1,train
1400019768740962305,food,2021,6,0,train
1405599977053863936,travel,2021,6,0,train
1087994091105931265,food,2019,1,0,train
632747301849554945,fitness,2015,8,0,train
1206590275994312706,food,2019,12,0,train
1213224750698418179,travel,2020,1,0,train
1244757473099157505,tech,2020,3,0,val
1067800708412555264,travel,2018,11,0,train
1062344364482088960,fitness,2018,11,1,train
1417136311585083399,beauty,2021,7,0,train
1049478461973254152,food,2018,10,1,train
1075258341432193024,food,2018,12,1,train
1121210392519294976,food,2019,4,0,train
1235204831901634561,travel,2020,3,1,train
1090864666585251841,lifestyle,2019,1,1,train
962278428346023936,food,2018,2,1,train
936539903055269888,lifestyle,2017,12,0,train
1422553244224663564,fitness,2021,8,1,train
1242222820136017920,beauty,2020,3,0,train
1073987598555758593,food,2018,12,1,train
1299056989184679937,tech,2020,8,0,train
972429412053475328,food,2018,3,0,train
1195537214073118721,travel,2019,11,0,train
1113203504523481089,food,2019,4,0,train
1380876439143256066,tech,2021,4,1,val
1224068871369449473,travel,2020,2,1,train
1267639005962788864,food,2020,6,1,train
796348307090132993,beauty,2016,11,1,train
1421084940947496966,food,2021,7,1,train
1313847124820402182,tech,2020,10,0,train
936342867437604864,beauty,2017,11,1,val
662358253498556416,fitness,2015,11,1,train
1255860218338172928,tech,2020,4,1,val
664246851227402240,fitness,2015,11,1,train
982971368282251266,lifestyle,2018,4,0,val
1065520931144171520,food,2018,11,0,train
1017670371754041344,food,2018,7,0,train
1331699198694207488,tech,2020,11,0,val
1393186851888959491,tech,2021,5,1,val
1044376153769816070,beauty,2018,9,1,train
1213693976881946625,food,2020,1,0,train
1129531551061037062,beauty,2019,5,0,train
1191868114465677312,travel,2019,11,1,train
1316688712697344002,lifestyle,2020,10,1,train
1352462001855991810,food,2021,1,0,train
1267833885317988352,food,2020,6,0,train
1417438773651001346,food,2021,7,0,train
1414983993343324167,travel,2021,7,1,train
1298018795752165377,food,2020,8,0,train
1227403353128415238,food,2020,2,0,train
1389854551377801222,food,2021,5,1,train
987406101640597505,lifestyle,2018,4,1,train
1205231239877275651,travel,2019,12,0,train
1409750429567643649,food,2021,6,1,train
1019250725266886656,food,2018,7,1,train
1346184842459930631,tech,2021,1,1,val
940636168953135105,beauty,2017,12,1,train
1316534375471886336,food,2020,10,1,train
1087993713865961473,food,2019,1,0,train
1151006220213522432,food,2019,7,1,train
1421078229784436738,food,2021,7,0,train
1404708528091140099,food,2021,6,0,train
1318602952655863808,food,2020,10,0,train
855082144342867968,fitness,2017,4,1,val
1205740452940410882,food,2019,12,0,train
765284616525709316,lifestyle,2016,8,0,train
1353791260117577732,food,2021,1,0,train
1202039321974497283,beauty,2019,12,0,train
841659386523242496,fitness,2017,3,0,val
1308876093601067014,food,2020,9,1,train
1319171640882794498,food,2020,10,0,train
1151405991864557568,travel,2019,7,1,train
1310781175141720065,travel,2020,9,1,train
945304901642588162,travel,2017,12,1,val
1070594876159361024,beauty,2018,12,1,train
803673958969208833,lifestyle,2016,11,0,train
1265207664918892544,tech,2020,5,0,val
1176573459536732160,lifestyle,2019,9,0,train
1406288204400058373,tech,2021,6,1,val
1389860551984099329,food,2021,5,1,train
1091759694388097025,food,2019,2,1,train
1074161233404805120,food,2018,12,1,train
967041069593579520,fitness,2018,2,1,train
1062012163575988224,fitness,2018,11,1,train
1017294899048263680,food,2018,7,0,train
1397507301871923200,fitness,2021,5,1,train
1397129698912710656,fitness,2021,5,1,train
1315762810685587457,tech,2020,10,1,train
1235555711469465600,tech,2020,3,0,val
1048083223304187904,food,2018,10,0,train
1387334886361423872,food,2021,4,1,train
1353749981090484228,tech,2021,1,1,val
1105073564900823041,travel,2019,3,1,train
1098398624302563328,fitness,2019,2,1,train
1201933960496009216,beauty,2019,12,1,train
1113515560271253504,food,2019,4,1,train
1341133646355439621,food,2020,12,1,train
1207756102462562305,travel,2019,12,1,train
1358088781442654210,food,2021,2,0,train
1386675188704632839,fitness,2021,4,1,train
692340581276762114,food,2016,1,0,train
883019558621253632,travel,2017,7,0,train
1334269559352778754,food,2020,12,1,train
1292174884446052352,travel,2020,8,1,train
974273814019411968,beauty,2018,3,0,train
1336705077399216133,food,2020,12,0,train
1234838660115136512,food,2020,3,1,train
1322590352960901120,lifestyle,2020,10,1,train
1075234760916656129,food,2018,12,1,train
716585880320872448,lifestyle,2016,4,0,train
1187785218314293248,food,2019,10,1,train
1249113550645231619,food,2020,4,0,train
1280589797376040960,food,2020,7,1,train
1085141051965349888,food,2019,1,1,train
1384519127566532611,travel,2021,4,1,train
1380941161846644736,food,2021,4,1,train
1234904929225052160,travel,2020,3,1,train
1303409321024393217,beauty,2020,9,0,train
1329296707029438464,tech,2020,11,1,train
1162058544184725504,food,2019,8,1,train
1031948174389338113,food,2018,8,1,train
1231549962372231171,tech,2020,2,0,val
1070268371462250496,food,2018,12,0,train
1090294924107542528,fitness,2019,1,0,train
1406996176017281026,food,2021,6,0,train
1061634774052323328,food,2018,11,0,val
1100688869752680448,tech,2019,2,1,train
1329425047040057351,food,2020,11,1,train
1090808445400424448,food,2019,1,1,train
1362288350670032902,food,2021,2,1,train
1237557158566219776,travel,2020,3,0,train
1265491242164486145,food,2020,5,1,train
1402619086366941184,food,2021,6,0,train
1404318106391097344,lifestyle,2021,6,0,train
1003209129773723649,food,2018,6,1,train
1309248074628374529,food,2020,9,1,train
1164259127285211137,travel,2019,8,1,train
1114211120997437440,lifestyle,2019,4,1,train
830870806670499841,lifestyle,2017,2,1,train
1194295156750659585,travel,2019,11,1,train
1047196474898038785,food,2018,10,1,train
1330966290668941323,travel,2020,11,1,train
1188891147877249025,food,2019,10,1,train
1073763624093655040,food,2018,12,1,train
1240693287595335680,tech,2020,3,0,val
1156821179514150912,food,2019,8,0,train
1229473173571350528,tech,2020,2,0,val
770293915677253633,lifestyle,2016,8,1,train
1238889966241034242,travel,2020,3,1,train
1032155507346337792,food,2018,8,0,train
1124686656382980098,food,2019,5,1,train
863849705784180737,lifestyle,2017,5,1,train
1088903304959180800,lifestyle,2019,1,1,val
1204261366481080322,food,2019,12,1,train
1110555566739353601,food,2019,3,0,train
1207758943172415489,travel,2019,12,1,train
1322932678946074625,tech,2020,11,1,val
1411651512913309698,food,2021,7,1,train
1322347678039093249,food,2020,10,0,train
664168297269559296,fitness,2015,11,1,train
1092127125610659840,food,2019,2,0,train
1316473512773726209,food,2020,10,1,train
999722499423244290,beauty,2018,5,1,train
1418653832683429892,food,2021,7,0,train
1277970383979732992,tech,2020,6,0,val
1293484645674299392,food,2020,8,0,train
1052014826317328384,food,2018,10,1,train
1407288309865459714,tech,2021,6,0,train
1044931384589144066,lifestyle,2018,9,1,train
774283196737449984,lifestyle,2016,9,0,train
1407302176574099457,food,2021,6,0,train
1049997681962168321,travel,2018,10,0,train
1373228216182173700,food,2021,3,0,train
